price,street_address,longitude,latitude,zipcode,bathrooms,bedrooms,interest_level,outdoor space,dishwasher,elevator,pool,furnished,in unit wash/dryer,in building wash/dryer,fitness center,parking spot,pet policy,doorman,near_restaurants_1_5_miles,moderate_restaurants_3_miles,far_restaurants_7_5_miles
1650,330 E 43 Street,-73.9706,40.75,10017,1,0,high,0,0,1,0,0,0,0,1,0,0,1,8,38,66
2800,50 West 34th Street,-73.9875,40.7494,10001,1,0,low,0,0,0,0,0,0,0,1,0,1,0,19,34,63
2870,2 gold st.,-74.0087,40.7084,10038,1,0,low,1,0,1,1,0,0,0,1,0,1,1,0,14,85
5300,650 W 42nd St.,-73.9974,40.7616,10036,2,2,low,1,1,1,1,0,1,1,1,0,1,1,12,29,66
4125,90 Washington Street,-74.0149,40.708,10006,1,3,low,0,1,0,0,0,1,1,1,0,0,1,0,14,81
2995,226 East 70th Street,-73.9601,40.7676,10021,1,1,low,0,0,0,0,0,0,0,0,0,1,0,12,26,68
4300,255 West 94th Street,-73.9731,40.7936,10025,1,1,low,1,1,1,0,0,1,1,1,0,1,1,0,13,53
3595,105 Sullivan Street,-74.0028,40.7257,10012,1,1,low,0,1,0,0,0,0,0,0,0,0,0,17,24,62
2325,151 LEXINGTON AVE,-73.9815,40.7435,10016,1,0,low,0,0,1,0,0,0,1,0,0,0,0,5,34,63
7390,401 East 34th Street,-73.9727,40.7436,10016,2,3,low,1,1,1,0,0,1,1,1,1,1,1,3,36,66
2600,"96 Fifth Ave, Apt 5K",-73.9935,40.7366,10011,1,1,high,0,0,1,0,0,1,1,1,0,1,1,24,34,60
3708,60 Water Street,-73.9914,40.7032,11201,1,1,low,0,1,1,0,0,1,1,1,0,1,1,0,14,86
2395,50 West 34th Street,-73.9875,40.7494,10001,1,0,high,0,0,1,0,0,0,1,1,0,0,1,19,34,63
3450,400 West 56th Street,-73.9866,40.7673,10019,1,2,low,0,1,0,0,0,1,0,0,0,1,0,12,29,66
2195,414-416 E 84th St.,-73.9498,40.7751,10028,1,1,medium,0,1,0,0,0,0,0,0,0,0,0,9,17,68
2500,256 E 10 Street,-73.9839,40.7283,10009,1,1,medium,0,1,1,0,0,0,0,0,0,1,0,14,28,66
3395,1775 York Avenue,-73.9444,40.7802,10128,1,1,low,1,1,1,1,0,0,1,1,0,0,1,9,13,68
2145,511 West 135th street,-73.953,40.8195,10031,1,2,low,0,0,0,0,0,0,0,0,0,1,0,3,6,41
3375,281 Mott St,-73.9946,40.7241,10012,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,14,24,68
2500,334 Myrtle Ave,-73.9732,40.6931,11205,1,2,low,0,0,0,0,0,0,0,0,0,1,0,0,6,77
3504,605 East 14th Street,-73.9776,40.7295,10009,1,1,low,0,1,1,0,0,0,0,0,0,1,0,7,33,66
2700,20 Beekman Place,-73.9648,40.7535,10022,1,0,low,0,1,1,0,0,0,1,0,0,0,1,6,26,66
2850,201 East 87th Street,-73.9528,40.7796,10128,1,0,low,1,1,1,1,0,0,1,1,0,0,1,9,15,68
2400,520 West 43rd Street,-73.9963,40.7606,10036,1,0,high,0,0,1,0,0,0,0,1,0,1,1,12,29,66
2650,829 Ninth Avenue,-73.9871,40.7664,10019,1,1,low,0,0,0,0,0,0,0,0,0,1,0,12,29,66
2495,31-49 29th Street,-73.9261,40.7636,11106,1,2,low,0,0,0,0,0,0,0,0,0,0,0,0,11,70
2650,137 w 141,-73.9417,40.8162,10030,1,3,low,0,1,0,0,0,0,0,0,0,1,0,3,8,44
1803,1069 First Avenue,-73.9625,40.7593,10022,1,1,low,0,0,0,0,0,0,0,0,0,1,0,11,26,66
3095,309 Gold St.,-73.9831,40.6952,11201,1,1,low,1,1,1,1,0,1,1,1,0,1,1,0,7,83
5000,50 W 34th St.,-73.9875,40.7494,10001,2,3,medium,1,1,1,0,0,0,1,1,0,0,1,19,34,63
6520,2 Gold Street,-74.0071,40.7073,10038,2,4,low,0,1,0,0,0,0,0,0,0,1,0,0,14,85
2275,324 East 84th Street,-73.9519,40.776,10028,1,1,low,0,0,0,0,0,0,1,0,0,0,0,9,17,68
7000,106 Ridge,-73.9831,40.7187,10002,2,4,medium,0,0,0,0,0,1,0,0,0,0,0,7,22,72
2100,41-21 24th St.,-73.9402,40.752,11101,1,0,low,1,1,1,0,0,0,1,1,0,1,1,2,17,66
2100,12 Brooklyn Ave,-73.7001,40.6592,11581,1,1,low,0,0,1,0,0,0,0,0,0,1,0,0,4,10
2850,191 East 76th Street,-73.9592,40.7727,10021,1,1,low,0,1,1,0,0,0,1,0,0,0,0,12,24,68
2895,507 East 83rd Street,-73.9478,40.7739,10028,1,2,low,0,0,0,0,0,0,0,0,0,1,0,9,17,68
4059,40 Gold Street,-74.0058,40.7087,10038,2,3,medium,1,1,1,0,0,0,1,1,0,0,1,0,14,85
2300,385 First Avenue,-73.979,40.7368,10010,1,0,high,1,1,1,0,0,0,1,1,0,0,1,9,36,60
3375,353 East 72nd Street,-73.9565,40.7683,10021,1,2,low,0,0,1,0,0,0,0,0,0,1,1,12,26,68
3100,360 West 34th Street,-73.9958,40.753,10001,1,2,medium,1,1,1,0,0,0,1,0,0,0,1,16,34,63
4600,70 Grove St,-74.0028,40.7332,10014,1,2,low,0,0,0,0,0,0,0,0,0,0,0,19,30,60
9170,340 East 81st Street,-73.9528,40.7739,10028,4,5,low,1,1,0,0,0,1,0,0,0,0,0,9,17,68
5100,95 Christopher Street,-74.0047,40.7334,10014,1,1,low,0,1,1,0,0,0,0,0,0,0,1,19,30,60
3195,1 Astor Place,-73.9927,40.7301,10003,1,0,low,0,0,1,0,0,0,1,0,0,0,1,17,30,60
2300,306 East 91st Street,-73.9763,40.7921,10024,1,0,low,0,0,0,0,0,0,0,0,0,1,0,0,15,53
3400,330 East 46th Street,-73.969,40.7516,10017,1,2,low,0,0,1,0,0,0,0,0,0,1,0,8,37,66
1850,524 East 119th Street,-73.9306,40.7963,10035,1,2,low,0,0,0,0,0,0,0,0,0,1,0,0,15,49
2495,51 Monroe Street,-73.9936,40.7119,10002,1,2,high,0,1,0,0,0,0,0,0,0,0,0,7,17,75
2500,334 Myrtle Ave,-73.9732,40.6931,11205,1,2,low,0,0,0,0,0,0,0,0,0,1,0,0,6,77
7000,35 West 15th Street,-73.9946,40.7376,10011,1.5,1,low,0,1,1,0,0,1,0,0,0,0,0,24,34,60
6000,230 West 55th Street,-73.9826,40.7647,10019,2,3,medium,1,1,1,0,0,1,1,1,0,0,1,15,29,66
2200,426 East 81st Street,-73.9507,40.773,10028,1,1,high,0,0,0,0,0,0,0,0,0,0,0,9,17,68
7650,10 East 29th Street,-73.9863,40.745,10016,2,2,low,1,1,1,0,0,0,1,1,0,0,1,14,34,63
2550,89 Hicks Street,-73.9939,40.6988,11201,1,1,low,0,0,1,0,0,1,0,0,0,0,0,0,14,86
2400,228 E 36 Street,-73.9759,40.7462,10016,1,1,low,0,0,0,0,0,0,0,0,0,0,0,8,45,66
2050,3232 Shore Parkway,-73.9559,40.5847,11235,1,2,medium,0,0,1,0,0,0,1,0,0,0,0,0,6,32
1995,244 West 64th Street,-73.9874,40.7743,10023,1,1,medium,0,1,1,0,0,1,0,0,0,0,0,7,24,51
4600,888 8th Avenue,-73.9847,40.7637,10019,2,3,low,0,1,1,0,0,0,1,0,0,0,1,15,29,66
4895,320 East 46th Street,-73.9695,40.7518,10017,2,2,low,0,0,0,0,0,0,0,1,0,1,1,8,37,66
2500,373 Wythe Avenue,-73.966,40.7121,11211,1,0,medium,1,1,1,0,0,0,1,1,0,1,0,0,29,73
3400,178 W Houston,-74.0031,40.7288,10014,1,2,medium,0,1,0,0,0,1,0,0,0,0,0,19,28,62
1795,416 East 81st Street,-73.9511,40.7732,10028,1,0,low,0,0,0,0,0,0,0,0,0,1,0,9,17,68
3395,315 West 33rd Street,-73.9944,40.7518,10001,1,0,low,1,1,1,0,0,0,1,1,1,1,1,16,34,63
1775,305 W 45 Street,-73.989,40.7595,10036,1,0,high,0,0,1,0,0,0,0,0,0,0,0,15,29,66
6500,Spruce Street,-74.0051,40.711,10038,1,2,low,0,0,1,0,0,0,0,1,0,0,1,8,17,85
1495,258 WEST 135,-73.9457,40.8158,10030,1,0,high,0,0,0,0,0,0,0,0,0,1,0,3,6,44
10000,245 East 58th Street,-73.966,40.7606,10022,3,3,low,1,1,1,1,0,0,1,0,0,0,1,15,26,66
2785,420 East 80th Street,-73.951,40.7723,10075,1,0,low,0,0,0,0,0,0,0,0,0,1,0,9,17,68
3490,520 E 11 Street,-73.9809,40.7278,10009,1,2,low,0,0,0,0,0,0,0,0,0,1,0,7,28,66
2625,85 Kenmare Street,-73.9968,40.7214,10012,1,2,medium,0,0,0,0,0,0,0,0,0,0,0,14,24,68
4000,220 West 98th Street,-73.9705,40.7957,10025,1,2,low,0,0,0,0,0,0,0,0,0,1,1,0,13,53
4195,7 Carmine Street,-74.0022,40.7306,10014,1,2,low,0,0,0,0,0,0,0,0,0,1,0,19,28,60
2500,1 West Street,-74.0161,40.7053,10004,1,0,low,0,0,0,0,0,0,0,1,0,1,1,0,14,78
3295,121 Madison Ave.,-73.9845,40.7454,10016,1,1,low,0,1,1,0,0,0,1,0,0,1,1,14,34,63
1300,65-36 Wetherole st,-73.8592,40.7261,11374,1,0,medium,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3000,393 West 49th Street,-73.989,40.7628,10019,1,0,low,0,0,0,0,0,0,0,1,0,1,1,15,29,66
4000,"11 West 8th Street, Apt. 3-A",-73.9972,40.7328,10011,1,2,low,0,1,1,0,0,0,0,0,0,1,0,19,30,60
2200,34 Mott St,-73.9987,40.7148,10013,1,1,high,0,0,0,0,0,0,0,0,0,0,0,14,19,72
2400,228 E 36 Street,-73.9759,40.7462,10016,1,1,low,0,0,0,0,0,0,0,0,0,0,0,8,45,66
3250,315 W 33 St.,-73.9946,40.752,10001,1,0,low,1,1,1,0,0,0,1,1,0,0,1,16,34,63
2995,163 East 92nd Street,-73.9517,40.7831,10128,1,2,low,0,0,0,0,0,0,0,0,0,0,0,9,15,53
8000,1 Union Square South,-73.9902,40.7342,10003,2,2,low,1,1,1,0,0,1,1,1,0,1,1,22,33,60
2500,505 West 162nd Street,-73.9404,40.8364,10032,1,3,medium,0,0,1,0,0,0,0,0,0,0,0,0,8,33
4300,115 East 92nd Street,-73.9535,40.7838,10128,1,1,low,1,1,1,0,0,0,1,0,0,0,1,9,15,53
2100,800 Macdonough St.,-73.9143,40.6842,11233,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,21,67
2725,Financial District,-74.0113,40.7075,10005,1,0,low,1,0,1,0,0,0,1,1,1,1,1,0,14,85
1700,321 east 108th st,-73.9402,40.7915,10029,1,2,high,0,0,0,0,0,0,1,0,0,1,0,0,15,54
2550,4705 Center Boulevard,-73.9564,40.7459,11109,1,0,low,0,0,0,0,0,0,0,1,0,1,1,2,26,66
2735,358 Grove Street,-73.9138,40.6999,11237,1,2,low,0,0,0,0,0,0,0,0,0,1,0,15,15,80
3200,206 West 109th Street,-73.9651,40.8024,10025,1,2,low,0,0,0,0,0,0,0,0,0,1,0,0,12,60
3325,119 Baxter Street,-73.9989,40.7179,10013,2,2,low,0,1,0,0,0,0,0,0,0,1,0,14,19,68
2450,113 Sullivan Street,-74.0026,40.7259,10012,1,0,low,0,0,0,0,0,0,0,0,0,1,0,17,24,62
3300,336 e 86,-73.9505,40.7771,10028,1,1,medium,0,0,1,0,0,0,1,0,0,0,1,9,15,68
2799,111 W 16 Street,-73.9964,40.7391,10011,1,1,low,0,0,1,0,0,0,0,0,0,0,0,18,34,60
3800,410 W 53rd St.,-73.9886,40.7656,10019,1.5,1,low,0,1,1,0,0,0,1,1,0,0,1,12,29,66
1500,68-12 Yellowstone Boulevard,-73.8486,40.7261,11375,1,0,low,0,0,0,0,0,0,0,0,0,0,0,0,11,50
3200,72 South 1st Street,-73.9644,40.7147,11211,1,2,medium,0,0,0,0,0,0,0,0,0,1,0,0,29,73
2895,210 East 25th Street,-73.9816,40.7396,10010,1,1,low,0,0,1,0,0,0,0,0,0,1,0,5,34,60
2700,236 E 36 St.,-73.9757,40.7461,10016,1,0,low,1,1,1,0,0,0,1,1,0,1,1,8,45,66
4950,245 East 63rd Street,-73.9628,40.7633,10065,2,4,medium,0,1,1,0,0,0,1,0,0,0,1,15,26,66
4595,50 North 1st St.,-73.9649,40.7167,11211,1,2,low,1,1,1,0,0,1,0,1,0,0,1,0,29,73
2199,87 Graham Ave,-73.9429,40.7046,11206,1,2,low,0,0,0,0,0,0,0,0,0,0,0,15,15,73
3570,30 Washington Street,-73.9897,40.7035,11201,1,1,low,0,1,1,0,0,1,0,0,0,1,0,0,14,86
4400,66 Pearl Street,-74.0109,40.7035,10004,1,2,low,0,1,0,0,0,0,0,0,0,0,0,0,14,82
2100,1075 1st Avenue,-73.9624,40.7595,10022,1,1,medium,0,0,1,0,0,0,0,0,0,0,0,9,26,66
2799,74 Maujer,-73.9474,40.7105,11206,1,1,low,1,1,1,0,0,0,1,1,0,1,0,0,15,73
2350,500 E 76 Street,-73.9518,40.7694,10021,1,1,low,0,0,0,0,0,0,0,0,0,0,0,9,20,68
1850,25-66 12th St,-73.9294,40.7751,11102,1,1,medium,0,0,1,0,0,0,1,0,0,0,0,0,11,68
2950,220 East 63rd Street,-73.9638,40.7634,10065,1,0,low,0,0,0,0,0,0,0,1,0,1,1,15,26,66
4875,145 Fourth Avenue,-73.9896,40.7341,10003,1,1,low,0,0,1,0,0,0,0,0,0,1,1,22,33,60
2995,104 2nd Avenue,-73.9882,40.7274,10003,1,2,high,0,0,0,0,0,0,0,0,0,0,0,14,28,68
4164,4 Stuyvesant Oval,-73.9776,40.7307,10009,1,2,low,0,0,1,0,0,0,0,1,0,1,0,6,33,66
3750,338 E 55th St.,-73.9649,40.7572,10022,1,2,low,0,1,0,0,0,0,0,0,0,1,0,8,26,66
3500,385 1st Ave.,-73.979,40.7368,10010,1,1,low,1,1,1,0,0,1,1,1,0,0,1,9,36,60
3100,45 Wall Street,-74.0087,40.7092,10038,1,2,low,1,0,1,0,0,0,1,1,0,1,1,0,17,85
3700,287 E 2nd St,-73.9806,40.7208,10009,1,3,medium,0,0,0,0,0,0,0,0,0,0,0,7,22,72
2374,20 Exchange Place,-74.0095,40.7054,10005,1,0,medium,0,1,1,0,0,1,1,1,0,1,1,0,14,85
1699,85-50 Forest Pkwy,-73.8621,40.6941,11421,1,1,low,0,0,1,0,0,1,1,0,0,1,0,0,23,59
5100,360 W 34 St.,-73.9959,40.753,10001,1,3,medium,1,1,1,0,0,0,1,1,0,1,1,16,34,63
14000,21 Jay Street,-74.0102,40.7182,10013,2,2,low,1,1,1,0,0,1,0,0,0,1,0,14,19,62
2950,1952 1 Ave.,-73.9423,40.7862,10029,1.5,3,low,1,1,1,0,0,0,1,0,0,0,0,3,12,53
4999,"544 W 54th St,",-73.9914,40.7677,10019,1,2,low,1,0,1,1,0,0,0,1,0,0,1,12,29,66
3300,264 W 22 Street,-73.9986,40.7442,10011,1,1,low,1,0,0,0,0,0,1,0,0,1,0,14,34,60
3349,1203 Bushwick Avenue,-73.9157,40.6884,11221,1,3,low,1,0,0,0,0,1,0,0,0,1,0,15,21,70
3650,434 W 52nd St,-73.9897,40.7652,10019,1,2,low,0,0,0,0,0,0,0,0,0,1,0,15,29,66
5295,792 Columbus Avenue,-73.9667,40.7953,10025,1,2,low,0,0,1,0,0,0,0,0,0,1,1,0,13,54
8995,50 East 28th Street,-73.9846,40.7434,10016,3,3,low,1,1,0,0,0,1,0,0,0,0,0,8,34,63
4200,95 Christopher Street,-74.0047,40.7334,10014,1,0,low,0,0,1,0,0,0,1,0,0,0,1,19,30,60
3450,350 W 37 St.,-73.9944,40.7548,10018,1,2,low,1,1,1,0,0,1,1,1,0,0,1,17,34,66
4000,10 Rutgers Street,-73.9903,40.7138,10002,2,2,low,0,0,1,0,0,0,0,1,0,1,1,7,19,73
5100,175 Lexington Avenue,-73.9809,40.7443,10016,2,3,low,0,1,1,0,0,0,0,0,0,1,0,5,36,63
2300,306 East 91st Street,-73.9489,40.7806,10128,1,0,low,0,0,1,0,0,0,0,0,0,1,0,9,15,68
2750,217 E 83 Street,-73.9544,40.7767,10028,1,2,low,0,0,0,0,0,0,0,0,0,0,0,9,15,68
4550,200 E 72nd St,-73.9603,40.7695,10021,1,2,low,0,0,1,0,0,0,1,1,1,1,1,12,26,68
3475,"354 East 91st Street  New York, NY 10128",-73.9475,40.78,10128,1,1,medium,0,0,1,0,0,1,1,1,1,1,1,9,13,68
3425,303 East 83rd Street,-73.9528,40.7759,10028,1,1,low,0,0,0,0,0,0,0,1,0,1,1,9,17,68
4000,220 West 98th Street,-73.9705,40.7957,10025,1,2,low,0,0,0,0,0,0,0,0,0,1,1,0,13,53
1850,411 West 54th street,-73.9871,40.7674,10019,1,0,high,0,0,0,0,0,0,0,0,0,1,0,12,29,66
2970,45 Wall Street,-74.0099,40.7062,10005,1,0,low,1,0,1,0,0,1,1,1,0,0,1,0,14,85
6000,150 E 44th St.,-73.9743,40.7521,10017,2,2,low,1,1,1,0,0,0,1,1,0,0,1,14,38,66
6000,1 Columbus Place,-73.9857,40.7691,10019,2,2,low,1,1,1,0,0,0,1,1,0,1,1,10,29,66
3375,179 E 3 Street,-73.9839,40.7232,10009,1,2,low,0,0,0,0,0,0,0,0,0,0,0,14,24,72
3250,252 1st Ave.,-73.9821,40.7317,10009,1,2,low,0,1,0,0,0,1,0,0,0,0,0,7,33,66
4846,227 West 77th Street,-73.9805,40.7824,10024,1,1,low,0,1,1,0,0,1,0,1,0,0,1,1,21,53
4395,60 West 23rd Street,-73.9926,40.7425,10010,1,1,low,0,0,1,0,0,0,0,1,0,1,1,14,34,60
7000,50 E 78th St.,-73.9622,40.7752,10075,2,2,low,0,1,1,0,0,1,1,0,0,0,1,9,22,68
4500,326 E 35th St.,-73.9741,40.7447,10016,1,3,medium,0,1,0,0,0,1,1,0,0,1,0,6,42,66
4795,10 Barclay Street,-74.0091,40.7123,10007,1,1,low,1,1,1,1,0,1,1,1,0,1,1,8,19,81
5550,201 E 12th St.,-73.9875,40.7318,10003,1.5,3,low,1,1,1,0,0,1,1,0,0,0,0,14,33,60
2675,31 East 21st Street,-73.9885,40.7396,10010,1,1,low,0,0,1,0,0,0,0,0,0,1,0,10,34,60
2150,"151 E 50th St,",-73.9712,40.7563,10022,1,1,medium,0,0,1,0,0,0,1,0,0,0,0,9,31,66
2950,158 E 82 Street,-73.9571,40.7765,10028,1,2,low,0,0,0,0,0,0,0,0,0,0,0,9,19,68
9166,340 East 81,-73.9529,40.7739,10028,4,5,low,0,0,0,0,0,0,0,0,0,0,0,9,17,68
2900,113 West 74th Street,-73.9785,40.7792,10023,1,1,low,0,0,0,0,0,0,0,0,0,1,0,10,24,53
3995,212 Ave. B,-73.9788,40.7287,10009,1,3,medium,0,0,0,0,0,0,0,0,0,0,0,7,31,66
3250,505 W 37 St.,-73.9982,40.7568,10018,1,1,low,1,1,1,0,0,1,1,1,0,1,1,17,28,63
2350,80 Graham Avenue,-73.9425,40.7039,11206,1,2,low,0,0,0,0,0,0,0,0,0,1,0,15,15,73
3395,201 e 12th,-73.9876,40.7318,10003,1,1,medium,1,0,1,0,0,0,1,0,0,0,0,14,33,60
3500,300 Mercer St,-73.9935,40.7301,10003,1,1,medium,1,1,1,1,0,1,1,1,0,0,1,17,30,60
1995,28 w 27.,-73.9899,40.7448,10010,1,0,medium,0,0,0,0,0,0,0,0,0,0,0,14,34,63
3295,326 East 35th Street,-73.9741,40.7447,10016,1,2,low,0,1,0,0,0,0,0,0,0,1,0,6,42,66
2400,640 Carroll Street,-73.9809,40.6748,11215,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,67
15000,255 E 49th St.,-73.969,40.7547,10017,3.5,3,low,0,0,1,0,0,0,0,0,0,1,1,8,31,66
2395,150 E 39 St.,-73.9765,40.7489,10016,1,0,low,0,0,1,0,0,0,1,1,0,1,1,14,45,66
6200,939 Second Avenue,-73.9689,40.7549,10017,2,4,medium,0,1,0,0,0,1,0,0,0,0,0,9,31,66
3725,159 E 92 Street,-73.9519,40.7832,10128,1,3,high,0,1,0,0,0,0,1,0,0,1,0,9,15,53
1800,415 W 56 Street,-73.987,40.7678,10019,1,0,high,0,0,0,0,0,0,0,0,0,1,0,12,29,66
1450,E 108th,-73.9453,40.7936,10029,1,0,high,0,0,1,0,0,0,1,0,0,1,0,0,15,60
3400,76 North 4th Street,-73.9617,40.7174,11211,1,1,low,0,0,0,0,0,0,0,0,0,1,0,0,22,73
2500,336 E 86th,-73.9505,40.7771,10028,1,0,low,0,0,1,0,0,0,0,0,0,1,1,9,15,68
2000,443 E 78 St,-73.9514,40.7712,10075,1,0,medium,0,1,0,0,0,0,0,0,0,0,0,9,20,68
1825,302 E 90 Street,-73.9491,40.7798,10128,1,0,high,0,0,0,0,0,0,0,0,0,1,0,9,15,68
3700,36 Linden Street,-73.9272,40.6903,11221,1,3,low,0,1,0,0,0,1,0,0,0,0,0,15,21,80
4095,295 Park Avenue South,-73.9864,40.7399,10010,1,2,low,1,1,1,0,0,0,1,0,0,0,1,10,34,60
2595,360 W 43 St.,-73.9918,40.7588,10036,1,0,low,1,1,1,0,0,0,1,1,0,1,1,15,29,66
12640,400 E 84 Street,-73.9506,40.7754,10028,3,3,low,0,1,1,1,0,0,0,1,0,1,1,9,17,68
5000,625 W 57 Street,-73.993,40.7715,10019,1,1,low,0,1,1,0,0,1,1,0,0,0,1,7,29,51
3500,191 Orchard Street,-73.9883,40.7223,10002,1,2,low,0,1,0,0,0,0,0,0,0,0,0,14,24,72
1875,489 Columbus Avenue,-73.973,40.7848,10024,1,0,low,0,0,0,0,0,0,0,0,0,1,0,9,19,53
2200,140 Lexington Avenue,-73.9559,40.687,11216,0,2,low,0,0,0,0,0,0,0,0,0,0,0,0,15,76
4500,401 East 34th Street,-73.9727,40.7436,10016,2,3,low,1,1,1,0,0,1,1,1,0,1,1,3,36,66
2300,104 East 31st Street,-73.9823,40.7448,10016,1,0,low,0,1,0,0,0,0,1,0,0,0,0,5,34,63
4200,647 East 11th Street,-73.9773,40.7267,10009,1,3,low,0,0,0,0,0,1,0,0,0,1,0,7,24,66
2700,185 E 85th St.,-73.9548,40.7785,10028,1,0,low,0,1,0,0,0,0,1,0,0,0,0,9,15,68
6500,27 West 96th Street,-73.966,40.7924,10025,2.5,3,low,0,0,0,0,0,0,0,0,0,1,1,0,16,53
2950,234 East 3rd Street,-73.9819,40.722,10009,1,1,low,1,1,1,0,0,0,0,0,0,0,0,7,24,72
2425,90 Rector Street,-74.0151,40.7084,10006,1,0,medium,1,1,1,0,0,1,1,1,0,1,1,0,14,81
2495,444 W 35 Street,-73.9976,40.7545,10001,1,0,high,0,1,1,1,0,1,0,1,0,1,1,16,34,63
2000,329 East 63rd Street,-73.9611,40.7627,10065,1,0,low,0,0,0,0,0,0,0,0,0,0,0,12,26,66
3200,884 Riverside Drive,-73.9466,40.8373,10032,1,3,low,0,0,1,0,0,0,1,0,0,0,0,0,8,33
3300,340 East 34th Street,-73.9743,40.7439,10016,1,2,low,0,1,1,0,0,0,1,1,0,0,1,3,36,66
4031,550 West 54th Street,-73.9915,40.7678,10019,1,1,low,0,0,1,0,0,0,0,1,0,1,1,12,29,66
3800,500 West 30th St.,-74.0014,40.752,10001,1,2,low,1,1,1,0,0,1,1,0,0,1,1,16,34,63
2475,944 Marcy Ave,-73.9466,40.6809,11216,1,2,low,0,1,1,0,0,0,0,0,0,1,0,0,25,67
5500,418-428 East 80th Street,-73.9506,40.7724,10075,1,2,low,0,0,0,0,1,0,0,0,0,1,0,9,17,68
2395,68 West 126th Street,-73.9442,40.8079,10027,1,1,medium,0,0,0,0,0,0,0,0,0,0,0,3,6,46
4000,252 Broome Street,-73.9898,40.7182,10002,1,3,medium,0,1,0,0,0,1,0,0,0,0,0,14,22,72
3250,2318 Avenue D,-73.9546,40.6404,11226,2,4,low,0,0,0,0,0,1,0,0,0,1,0,0,11,47
2600,990 6 Ave.,-73.9862,40.7514,10018,1,0,low,1,1,1,0,0,0,1,0,0,1,1,15,43,66
5955,2 Stuyvesant Oval,-73.9777,40.731,10009,1,3,low,0,0,1,0,0,0,0,1,0,1,0,6,33,66
2500,612 W 144th,-73.9519,40.826,10031,1,3,low,0,0,1,0,0,0,1,0,0,1,0,3,8,41
2325,333 E 89th St,-73.9483,40.7792,10128,1,1,low,0,0,0,0,0,0,0,0,0,1,0,9,15,68
4495,303 tenth ave,-74.0024,40.7507,10001,1,2,medium,0,0,0,0,0,0,0,0,0,0,0,14,34,63
3695,135 West 96TH Street,-73.9695,40.7939,10025,1,1,low,0,0,1,0,0,0,1,0,1,1,1,0,13,53
3850,365 West 52nd Street,-73.9873,40.7647,10019,1,2,low,0,1,1,0,0,0,1,0,0,0,0,15,29,66
3462,90 West Street,-74.0143,40.71,10006,1,0,low,0,0,1,0,0,0,1,1,0,0,1,0,17,81
5900,506 E 84th St.,-73.9475,40.7742,10028,2,4,low,0,1,0,0,0,1,0,0,0,0,0,9,17,68
4430,155 East 29th Street,-73.9805,40.743,10016,1,1,low,1,0,1,0,0,0,0,0,0,1,1,5,36,63
2700,278 East 10th Street,-73.9832,40.728,10009,1,1,low,0,1,0,0,0,0,0,0,0,0,0,14,28,66
2850,310 East 92nd Street,-73.9483,40.7812,10128,0,2,low,0,0,0,0,0,0,0,0,0,1,0,9,13,68
3000,82 West 120th Street,-73.9474,40.8042,10026,1,2,low,0,0,0,0,0,0,0,0,0,0,1,3,15,46
4140,30 Washington St.,-73.9897,40.7035,11201,2,1,low,0,1,1,0,0,1,1,1,0,1,0,0,14,86
4650,400 W 37 St.,-73.9955,40.7553,10018,2,3,medium,0,1,1,0,0,1,1,1,0,1,1,17,34,63
2450,434 East 84th Street,-73.9492,40.7749,10028,2,1,medium,0,0,1,0,0,0,0,0,0,0,0,9,17,68
6500,15 W 107 Street,-73.9603,40.7993,10025,2,5,low,0,1,1,0,0,1,1,0,0,0,0,0,12,60
3889,550 West 45th Street,-73.9956,40.7621,10036,1,1,low,0,0,1,0,0,0,1,1,0,0,1,12,29,66
2200,108 E 38 St.,-73.9789,40.7492,10016,1,0,medium,0,1,1,0,0,0,1,1,0,1,1,14,45,66
6200,448 West 19th Street,-74.0053,40.7448,10011,2,3,low,0,0,0,0,0,0,1,0,0,1,0,7,34,60
3200,333 West 43rd Street,-73.9907,40.7587,10036,1,2,low,0,1,0,0,0,0,0,0,0,0,0,15,29,66
5500,200 East 33rd Street,-73.9782,40.7447,10016,2,3,medium,1,1,1,0,0,0,0,1,0,0,1,5,36,63
2050,1956 1 Ave.,-73.942,40.7865,10029,1,1,low,1,1,1,0,0,0,1,0,0,1,0,0,15,53
6295,234 W 14 Street,-74.0016,40.7391,10011,1,3,low,0,1,1,0,0,1,0,0,0,1,0,15,34,60
3050,340 E 29th St.,-73.9772,40.7412,10016,1,1,low,1,0,1,0,0,0,1,0,0,0,1,3,36,63
9500,170 Amsterdam Ave,-73.9839,40.776,10023,2,3,low,1,1,1,0,0,1,1,1,0,0,1,3,24,51
2000,233 E 96th St,-73.9474,40.7847,10128,1,0,low,0,0,0,0,0,0,0,0,0,0,0,9,13,53
2900,45 8th Avenue,-73.9722,40.6742,11217,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,67
3400,427 East 76th Street,-73.9526,40.77,10021,1,3,high,0,1,1,1,0,0,1,0,0,0,0,9,20,68
5200,230 East 44th Street,-73.9721,40.7513,10017,1,3,medium,0,1,1,0,0,0,1,1,0,0,1,8,37,66
